number,value,params,datetime_start,datetime_complete
43,0.0003249853751257592,"{'batch_size': 32, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-17 23:14:12.386887,2023-12-17 23:48:03.398850
44,6.299244114707899e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-17 23:48:03.399778,2023-12-18 00:30:12.109556
45,0.0006647945637313578,"{'batch_size': 64, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 00:30:12.110539,2023-12-18 00:39:49.111131
46,0.0002774822190799263,"{'batch_size': 128, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-18 00:39:49.112133,2023-12-18 00:44:06.699278
47,9.675734566653212e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 00:44:06.700222,2023-12-18 00:45:46.180580
48,9.761539752859269e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 00:45:46.181535,2023-12-18 00:48:23.358430
49,2.115580446893924e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 00:48:23.359386,2023-12-18 00:52:40.739315
50,9.145219471207649e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-18 00:52:40.740236,2023-12-18 00:54:32.942815
51,2.0013703167358937e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-18 00:54:32.943727,2023-12-18 01:04:13.495318
52,8.295078978178528e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-18 01:04:13.496272,2023-12-18 01:42:01.349770
53,9.848808137205151e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 01:42:01.350744,2023-12-18 01:44:04.891786
54,8.910614973166143e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 01:44:04.892747,2023-12-18 01:48:10.124998
55,2.0788199507958776e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 01:48:10.125932,2023-12-18 01:55:12.175040
56,8.940984110168321e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 01:55:12.176013,2023-12-18 01:57:52.512681
57,0.00012375941907053793,"{'batch_size': 64, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 01:57:52.513600,2023-12-18 02:23:16.064036
58,0.00021710535382923998,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 02:23:16.065024,2023-12-18 02:26:18.686117
59,4.804642098109274e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 02:26:18.687045,2023-12-18 03:10:26.031353
60,3.0681489991164884e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-18 03:10:26.032309,2023-12-18 03:24:59.151590
61,2.7668720480579094e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-18 03:24:59.152499,2023-12-18 03:30:37.615882
62,0.00027017469176121627,"{'batch_size': 128, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 03:30:37.616826,2023-12-18 03:34:34.377260
63,2.483507250384779e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 03:34:34.378205,2023-12-18 03:44:48.060998
64,2.6330279768408513e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 03:44:48.061924,2023-12-18 04:01:54.389685
65,0.00018846582652848803,"{'batch_size': 32, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-18 04:01:54.390644,2023-12-18 05:09:13.221431
66,0.00013434472645905738,"{'batch_size': 64, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 05:09:13.222364,2023-12-18 05:27:04.549783
67,2.2733544605119073e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-18 05:27:04.550791,2023-12-18 05:33:54.635965
68,0.002430190495713005,"{'batch_size': 32, 'd_model': 128, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-18 05:33:54.636945,2023-12-18 05:46:41.800409
69,2.6324917435197474e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 05:46:41.801341,2023-12-18 05:51:28.034811
70,4.167463075711982e-05,"{'batch_size': 128, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 05:51:28.035756,2023-12-18 06:00:41.108788
71,6.153439092613254e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-18 06:00:41.109766,2023-12-18 06:07:56.523949
72,0.000633758868410154,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 06:07:56.524866,2023-12-18 06:16:30.105078
73,0.00013385443262034592,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 06:16:30.106011,2023-12-18 07:15:12.338987
74,0.0003454909587579821,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-18 07:15:12.340023,2023-12-18 07:44:49.382537
75,0.00013093171442850579,"{'batch_size': 64, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-18 07:44:49.383564,2023-12-18 07:55:22.082496
76,9.934084010805916e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-18 07:55:22.083455,2023-12-18 07:57:23.428987
77,2.6354006991440655e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-18 07:57:23.429900,2023-12-18 08:04:06.426739
78,0.000836572021655279,"{'batch_size': 64, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 08:04:06.428143,2023-12-18 08:12:07.265743
79,7.857164602182676e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 08:12:07.267106,2023-12-18 08:43:57.285083
80,5.4555233207894424e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-18 08:43:57.286059,2023-12-18 08:52:22.199592
81,7.073008913771785e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.05}",2023-12-18 08:52:22.200525,2023-12-18 09:37:09.223035
82,8.395273777930961e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-18 09:37:09.223997,2023-12-18 09:40:08.285196
83,0.00010366649391478507,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-18 09:40:08.286134,2023-12-18 09:58:25.177736
84,0.00010485500763499637,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-18 09:58:25.178731,2023-12-18 10:01:22.263142
85,8.175653652558382e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-18 10:01:22.264102,2023-12-18 10:44:08.216950
