number,value,params,datetime_start,datetime_complete
38,0.0003485154918807714,"{'batch_size': 32, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 00:58:23.235563,2023-12-21 02:39:26.568178
39,0.00028648477860870457,"{'batch_size': 128, 'd_model': 256, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 02:39:26.569167,2023-12-21 02:53:35.486248
40,5.6369819699623934e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 02:53:35.487238,2023-12-21 04:25:04.822596
41,2.80920868309917e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 1024, 'dropout': 0.03}",2023-12-21 04:25:04.823575,2023-12-21 04:38:53.398166
42,4.624061175991016e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 04:38:53.399164,2023-12-21 04:46:17.054701
43,0.0010905320899785456,"{'batch_size': 64, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 04:46:17.055709,2023-12-21 05:09:39.871777
44,0.00010937911054084048,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 05:09:39.872740,2023-12-21 08:12:43.169804
45,0.00031181451598058594,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 08:12:43.170791,2023-12-21 09:41:34.729795
46,6.0255190895783845e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 2048, 'dropout': 0.05}",2023-12-21 09:41:34.730771,2023-12-21 10:07:56.908019
47,0.00011931547094264747,"{'batch_size': 64, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 10:07:56.909,2023-12-21 11:00:19.546225
48,0.00011830789106810304,"{'batch_size': 256, 'd_model': 256, 'nhead': 8, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 11:00:19.547199,2023-12-21 11:06:55.200583
49,5.4368941101320034e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 4, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.01}",2023-12-21 11:06:55.201553,2023-12-21 11:37:21.749613
50,5.7152480687485974e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 11:37:21.750592,2023-12-21 12:11:05.397134
51,0.00010937911054084048,"{'batch_size': 32, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 5, 'dim_feedforward': 2048, 'dropout': 0.01}",2023-12-21 12:11:05.398115,2023-12-21 14:29:56.328783
52,6.640852526918411e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 6, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 14:29:56.329820,2023-12-21 14:52:55.917159
53,5.89767522651363e-05,"{'batch_size': 128, 'd_model': 32, 'nhead': 8, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2023-12-21 14:52:55.918126,2023-12-21 15:09:50.995630
54,0.00012405035712463,"{'batch_size': 32, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 15:09:50.996588,2023-12-21 17:06:10.258459
55,2.46095002392808e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 17:06:10.259432,2023-12-21 17:15:53.457347
56,2.697402586301946e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2023-12-21 17:15:53.458302,2023-12-21 17:25:37.990932
57,5.963300408516405e-05,"{'batch_size': 64, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 6, 'dim_feedforward': 4096, 'dropout': 0.01}",2023-12-21 17:25:37.991902,2023-12-21 18:30:36.083499
58,1.6064943233119175e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 16, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2023-12-21 18:30:36.084493,2023-12-21 18:45:34.686419
59,3.1683266395656065e-05,"{'batch_size': 128, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2023-12-21 18:45:34.687436,2023-12-21 19:16:04.877837
60,0.000325772385891815,"{'batch_size': 32, 'd_model': 128, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.03}",2023-12-21 19:16:04.878791,2023-12-21 20:25:47.292587
61,5.633124429632312e-05,"{'batch_size': 64, 'd_model': 64, 'nhead': 32, 'num_encoder_layers': 4, 'dim_feedforward': 2048, 'dropout': 0.03}",2023-12-21 20:25:47.293540,2023-12-21 21:32:04.748599
