number,value,params,datetime_start,datetime_complete
91,0.00022091943764925546,"{'batch_size': 128, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 02:47:04.605525,2024-03-18 03:11:44.779004
92,0.00041518216650257084,"{'batch_size': 64, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 03:11:44.779968,2024-03-18 03:56:56.122511
93,0.00041091839872176147,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 03:56:56.123470,2024-03-18 04:29:04.530075
94,0.00017462729674343203,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 04:29:04.531052,2024-03-18 04:32:40.533850
95,9.714784801658275e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 3, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 04:32:40.534822,2024-03-18 04:41:00.551370
96,0.00019731358095899024,"{'batch_size': 128, 'd_model': 64, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 04:41:00.552332,2024-03-18 05:04:53.793146
97,0.0004695485081973547,"{'batch_size': 64, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 5, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 05:04:53.794132,2024-03-18 05:37:09.898524
98,9.488653675742812e-05,"{'batch_size': 256, 'd_model': 128, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 05:37:09.899496,2024-03-18 05:46:35.099683
99,9.096557148981999e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 05:46:35.100661,2024-03-18 06:01:26.215290
100,8.232888361158031e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 32, 'num_encoder_layers': 3, 'dim_feedforward': 512, 'dropout': 0.01}",2024-03-18 06:01:26.216268,2024-03-18 06:18:47.740343
101,0.00010556664430640158,"{'batch_size': 256, 'd_model': 256, 'nhead': 16, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 06:18:47.741309,2024-03-18 06:26:07.985590
102,9.931217573387239e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 5, 'dim_feedforward': 4096, 'dropout': 0.03}",2024-03-18 06:26:07.986566,2024-03-18 06:38:34.711097
103,0.00010058772546189853,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.05}",2024-03-18 06:38:34.712057,2024-03-18 06:47:54.666559
104,0.0010401804790005735,"{'batch_size': 32, 'd_model': 64, 'nhead': 8, 'num_encoder_layers': 4, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 06:47:54.667516,2024-03-18 07:52:21.814527
105,9.701228061684561e-05,"{'batch_size': 256, 'd_model': 32, 'nhead': 2, 'num_encoder_layers': 3, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 07:52:21.815558,2024-03-18 08:03:17.503428
106,9.132091026616229e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 08:03:17.504400,2024-03-18 08:13:25.123937
107,9.545690945615462e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.01}",2024-03-18 08:13:25.124908,2024-03-18 08:20:43.270257
108,0.00016492003046332976,"{'batch_size': 256, 'd_model': 64, 'nhead': 16, 'num_encoder_layers': 2, 'dim_feedforward': 1024, 'dropout': 0.05}",2024-03-18 08:20:43.271206,2024-03-18 08:24:57.614988
109,9.154764835760577e-05,"{'batch_size': 256, 'd_model': 64, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 4096, 'dropout': 0.01}",2024-03-18 08:24:57.615937,2024-03-18 08:34:22.045167
110,9.346459711738363e-05,"{'batch_size': 256, 'd_model': 256, 'nhead': 2, 'num_encoder_layers': 6, 'dim_feedforward': 1024, 'dropout': 0.03}",2024-03-18 08:34:22.046168,2024-03-18 08:48:36.069171
111,0.00010246618629852618,"{'batch_size': 256, 'd_model': 256, 'nhead': 4, 'num_encoder_layers': 4, 'dim_feedforward': 512, 'dropout': 0.05}",2024-03-18 08:48:36.070144,2024-03-18 08:58:56.064151
